phrase,uri,ms
 وحلاوه ذلك في قلوبهم فصارت تلك الحلاوه اليوم والهمه في عامه الناس في دنياهم وغضارتها الا القليل ممن وصفت وقد يري الكافر الريا الصادقه حجه لله عليه الا تري فرعون يوسف راي سبع بقرات كما اخر الله تعالي في كتابه فصدقت رياه وراي بختنصر زوال ملكه وعظيم ما يبتلي به فصدقت رياه علي ما عبرها له دانيال الحكيم وراي كسري ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,17
 بعدي من النبوه الا المبشرات قالوا يا رسول الله وما المبشرات قال الريا الصالحه يراها الرجل لنفسه او تري له اخبرنا ابو عبدالله المهلبي قال حدثنا محمد بن يعقوب بن يوسف قال حدثنا العباس بن الوليد بن مزيد قال اخبرنا عقبه بن علقمه المعافري قال اخبرني الاوزاعي قال حدثنا يحيي بن ابي كثير قال حدثني ابو سلمه بن عبدالرحمن قال ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,18
 تمر ستجدني ان شا الله من الصابرين فلما علم ابراهيم عليه السلام برياه وبذل جهده في ذلك الي ان فرج الله عنه بلطفه علم به ان للريا حكما ثم ريا يوسف عليه السلام وهي ما اخبرنا محمد بن عبدالله بن محمد قال اخبرنا الحسن بن محمد الزهري قال حدثنا محمد بن احمد بن البرا قال حدثنا عبدالمنعم بن ادريس قال ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,20
 الناس في ذلك الزمان السجود ولم تزل تحيه الناس السجود حتي جا الله تعالي بالاسلام فذهب بالسجود وجا بالمصافحه ثم ان يعقوب عليه السلام راي في المنام قبل ان يصيب يوسف ما فعل اخوته وهو صغير كان عشره ذاب احاطت بيوسف ويعقوب علي جبل ويوسف في السهل فتعاورته بينهم فاشفق عليه وهو ينظر اليه من فوق الجبل اذ انفرجت الارض ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,21
 ابراهيم وموسي وعيسي عليهم السلام وهم ينتظرونك واخبرنا ابو سعيد احمد بن محمد بن ابراهيم قال حدثني علي بن محمد الوراق قال حدثنا احمد بن محمد بن نصر قال اخبرنا يوسف بن بلال عن محمد بن مروان الكلبي عن ابي صالح عن ابن عباس قال سحر رسول الله صلي الله عليه وسلم واخذ عن عاشه فاشتكي لذلك رسول الله صلي ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,22
 ولصاحب الريا اداب يحتاج الي ان يتمسك بها وحدود ينبغي ان لا يتعداها وكذلك للمعبر فاما اداب صاحب الريا ان لا يقصها علي حاسد وذلك ان يعقوب عليه السلام قال ليوسف لا تقصص رياك علي اخوتك فيكيدوا لك كيدا ولا يقصها علي جاهل فقد روي عن النبي صلي الله عليه وسلم انه قال لا تقصص رياك الا علي حبيب او ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,25
 من جهه ابيه ثم يسهل الله ذلك عليه ومن راي يعقوب عليه السلام اصابه حزن عظيم من جهه بعض اولاده ثم يكشف الله تعالي ذلك عنه ويتيه محبوبه ومن راي يوسف عليه السلام فانه يصيبه ظلم وحبس وجفا من اقرباه ويرمي بالبهتان ثم يتي ملكا وتخضع له الاعدا فقد قيل في التعبير ان الاخ عدو وهذه دليل علي كثره صدقه ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,31
 وهو احد المعبرين وعن ابن سيرين قال رايت في المنام كاني دخلت الجامع فاذا انا بمشايخ ثلاثه وشاب حسن الوجه الي جانبهم فقلت للشاب من انت رحمك الله قال انا يوسف قلت فهلا المشيخه قال اباي ابراهيم واسحاق ويعقوب فقلت علمني مما علمك الله قال ففتح فاه وقال انظر ماذا تري فقلت اري لسانك ثم فتح فاه فقال انظر ماذا ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,31
 عاش في الناس محمودا ومات علي توبه ومن قرا سوره يونس حسنت عبادته ولم يضره كيد ولا سخر ومن قرا سوره هود كان مرزوقا من الحرث والنسل ومن قرا سوره يوسف ظلم اولا ثم يملك اخيرا ويلاقي سفرا يقيم فيه ومن قرا سوره الرعد كان حافظا لدعوات ويسرع اليه الشيب ومن قرا سوره ابراهيم حسن امره ودينه عند الله ومن ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,42
 جميله لقوله تعالي حور مقصورات في الخيام فان راي كانه ينكح من نسا الجنه وغلمانها يطوفون حوله نال مملكه ونعما لقوله تعالي ويطوف عليهم ولدان مخلدون وحكي ان الحجاج بن يوسف راي في منامه كان جاريتين من الحور العين نزلتا من السما فاخذ الحجاج احداهما ورجعت الاخري الي السما قال فبلغت رياه الي ابن سيرين فقال هما فتنتان يدرك احداهما ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,80
 زياده وقار ودين وقيل هو زياده عمر لقوله تعالي ثم لتكونوا شيوخا وقيل من راي كان راسه اشيب فانه يولد له لقوله تعالي واشتعل الراس شيبا وحكي ان الحجاج بن يوسف راي كان راسه ولحيته قد ابيضا فلقي عبدالملك بن مروان هما وغما وتغير في امره واما المراه اذا رات شيب جميع راسها دلت رياها علي فسق زوجها فان كان ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,89
 محتاجا الي الناس وانه يصير في عيله لان المال بمنزله العين ومن كان له اولاد وراي هذه الريا دل علي انهم يمرضون لان الاولاد بمنزله العينين محبوبتان وراي الحجاج بن يوسف كان عينيه سقطتا في حجره فنعي اليه اخوه محمد وابنه محمد وراي بعض اليهود جاريه في السما او عين جاريه فقص رياه علي برهمي فقال تصيب مالا من التجاره ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,92
 كان في خصومه فراي كانه قاعد في موضع الحكام او انه الحاكم فانه لا يغلب وذلك ان الحاكم لا يحكم علي نفسه لكن علي غيره والقهرمان رجل حافظ عالم فان يوسف كان يعمل القهرميه والقاطع للمفاصل رجل يفرق بين الناس بالكلام السو والبندار رجل ثقه تودع عنده الوداع والجهبذ رجل نحوي والحاسب في الديوان صاحب عذاب يذي الناس في معاملتهم ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,176
 راي انه يتشحط في الدم فانه يتقلب في مال حرام او اثم عظيم فان راي علي قميصه دما من حيث لا يعلم فانه يكذب عليه من حيث لا يشعر لقصه يوسف عليه السلام فان راي قميصه تلطخ بالدم دم سنور فانه يكذب عليه سلطان غشوم ظلوم فان تلطخ بدم كبش فانه يكذب عليه رجل شريف غني منيع وكذلك دم جميع ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,190
 والا ركب هما وخوفا وكذلك يجري حال المهره البقره سنه وكان ابن سيرين يقول سمان البقر لمن ملكها احب الي من المهازيل لان السمان سنون خصب والمهازيل سنون جدب لقصه يوسف عليه السلام وقيل ان البقره رفعه ومال والسمينه من البقر امراه موسره والهزيله فقيره والحلوبه ذات خير ومنفعه وذات القرون امراه ناشز فمن راي انه اراد حلبها فمنعته بقرنها ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,215
 لص يتوب فان راي عنده جرو ذب يريبه فانه يربي ملقوطا من نسل لص ويكون خراب بيته وذهاب ماله علي يديه وقيل من راي ذبا فانه يتهم رجلا بريا لقصه يوسف عليه السلام ولان الذب خوف وفوات امر الدب الرجل الشديد في حاله الخبيث في همته الغادر الطالب للشر في صنعه الممتحن في نفسه وقيل هو عدو لص احمق مخالف ,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2,227
