Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
239,فادركنا,نتوضا,فجعلنا,تخلف,ارجلنا,نمسح,سافرناها,سفره,ارهقنا,فنادي,62,60,40
240,وابن,مردا,الدام,عساكر,خطيب,اليسر,وزينب,فاكثر,والبرهان,واليلداني,62,61,19
241,الحول,النصاب,المسنه,مسنه,شاه,شياه,الواجب,الصغار,فهلك,تجب,62,51,19
242,هوان,اهانه,كيسان,وقاص,قريش,يرد,سعد,جاريه,العلا,صالح,62,49,36
243,مصحفك,ادهي,اريني,ماهك,فغالطوه,موعدهم,فاداها,يضرك,والساعه,لجاريه,62,61,54
244,الحديد,جدي,الرزاق,تبارك,معمر,المسلم,انا,انبانا,حماد,وتعالي,62,61,3
245,مكيه,الر,ايات,بغافل,بسم,تعملون,واحدي,المبين,فاعبده,هود,61,59,51
246,للبيهقي,الكبري,السنن,بلفظ,المقري,انبا,البيهقي,والاثر,والغنيمه,كتاب,61,59,7
247,الدهر,البحتري,ويرجوك,نهدي,يحسده,السقام,ذنوبا,النفع,انت,مولع,61,58,41
248,بقين,وماتين,ودفن,وثمانين,لتسع,وصلي,وماه,الاثنين,الانبار,المبرد,61,61,33
249,رحمهم,النظر,والقياس,المقاله,فثبت,الباب,فالنظر,ذهبوا,ذكرنا,فهذا,60,60,3
250,النفقه,الاحتباس,نفقه,مرضت,الزوج,تجب,التسليم,الرتقا,حجت,سلمت,60,54,20
251,قاله,سمع,اسمعيل,مرسل,مهاجر,قطبه,روي,السميط,مولي,نبيه,60,60,5
252,المذكوره,الفاضل,وانفتحت,فقيها,انشدني,توفي,وسبعماه,وصحبني,مه,الريس,59,56,33
253,ين,عيدالرحمن,عيد,عيدالرحيم,عيداللطيف,سس,اين,ايويكر,الحلبيس,التاصري,59,52,10
254,جاكم,بالبينات,زلتم,هاد,يضلل,ولقد,قلتم,مدبرين,رسولا,يبعث,59,55,50
255,واخبرني,سل,الطنبور,حدثهم,الاسكافي,فاكسره,اخبرني,الطبل,مكشوفا,ايكسره,59,51,14
256,فحدثنا,فاخبرنا,منذر,انبا,واما,البزاز,واسد,حديث,فقرات,بشر,59,54,3
257,العمد,يقتل,قود,عمد,شبه,القصاص,القتل,بحجر,القود,قصاص,58,54,36
258,المسافر,الصوم,الادا,صاما,نوي,صوم,الزوال,رمضان,العام,الوقت,58,55,20
259,يروي,وماتين,واهل,البصره,مستقيم,والعراقيين,شيوخنا,يغرب,والبصريين,وغيره,58,53,11
260,بسوره,بالكهف,وقرا,الصبح,الاحنف,الثانيه,يقرا,سعله,المثاني,المفصل,58,55,44
261,لطعام,طلحه,ارزقني,بالجهاد,خياطا,سمعه,انس,والشهاده,فالتمس,بالطويل,58,58,18
262,بفتح,المهمله,الميم,التحتانيه,وسكون,بكسر,مصغر,المعجمه,واسكان,الموحده,57,56,11
263,الولد,المكاتب,المغرور,الاستيلاد,بالقيمه,جاريه,نسب,الاب,تصديقه,مكاتبه,57,54,13
264,بدرا,منجاب,الخزرج,شهد,بدري,غنم,تسميه,بني,الانصار,عويم,57,53,14
265,شعب,الخيزران,مسجدا,فجعلته,الوسطي,الجمره,الدار,حجت,لاثنتي,المطلب,57,55,42
266,الثمين,الوافي,اللامع,برقم,الضو,الكمين,العقد,الدرر,السلوك,التكمله,57,52,23
267,تزوجهن,نكاح,اللعان,الفرقه,الاوال,بعقود,نكاحها,بعقد,عقود,عقد,57,56,31
268,جز,الايه,البقره,الايتين,الانعام,التوبه,التيسير,الماده,الاعراف,ال,57,43,1
269,كيل,اخانا,بعير,الكيل,معكم,لن,ارسله,تتون,لتاتنني,ونزداد,57,54,37
270,فكشفتها,بعنيها,فيقال,مهران,فيقول,جدعان,فالتزمته,واعمراه,الظله,فشد,57,54,47
271,الشذرات,والبدايه,والنهايه,الكامنه,السمطين,الروضتين,بالوفيات,طبقات,المصاحف,درر,56,50,51
272,والنثر,وحفاظها,النظم,مطلعا,لوقاعها,وراويا,الاديب,خلكان,بحلب,الكاتب,56,55,32
273,وضاح,عتاب,اسمع,شيبه,خلف,قر,وانا,انبا,ثنا,حضير,56,53,14
274,العدوان,الشرط,الظن,العله,الترجيح,الدليل,عدم,واستدلاله,بان,بطريق,56,55,21
275,عربي,الكريم,القران,سوره,البقره,الماده,الانعام,النسا,الاعراف,الاحزاب,56,54,24
276,ومولده,المنعوت,ودفن,وخمس,الغد,الاجل,مه,والعشرين,بسفح,المقطم,56,52,6
277,وبحث,الرومي,الفقه,اخرين,الزين,والعلا,والجمال,البلقيني,واخذ,ولازمه,55,54,12
278,سمره,خبيب,جندب,البزار,نعلم,احاديث,نعلمه,بهذا,فذكر,خالد,55,55,6
279,بصيرا,بقميصي,البشير,اذهبوا,القميص,فالقوه,بالقميص,فارتد,القاه,يهوذا,55,54,46
280,باسا,سهل,يري,وكيع,كره,بكر,والنسك,نسيه,مزفت,لتجاره,55,54,8
281,ايه,سوره,وسوره,تفسير,البقره,الاعراف,مر,القرطبي,ديوانه,الماده,55,50,15
282,اي,رحمه,الخلاف,القدوري,وقالا,وبه,رحمهما,القصاص,قولهما,استحسان,55,55,2
283,الالتقا,مولاهم,المصيصي,موضع,الازدي,مسلم,اسناده,الهديه,تخريجه,اخرجه,54,31,4
284,الظافر,الساج,القصر,وفيها,الفاز,القرمطي,بنصر,اذربيجان,وقتلهما,بابك,54,54,28
285,ودفن,بالقاهره,بمقابر,وستماه,وسبعماه,العصرونيه,بالحسينيه,وستين,الدين,مولده,54,53,34
286,يتوقت,الحلق,بالزمان,التحلل,بالمكان,دم,حلق,الحرم,النحر,يختص,54,51,15
287,طبخ,شربه,طبخه,يحل,بالزبد,السكر,وقذف,الزبيب,ادني,واشتد,53,44,20
288,فشكر,فغفر,ابتلي,فصبر,اقتلك,ظلم,الغوال,اعطي,قتلني,سلطاني,53,51,46
289,والحمد,سيدنا,وصحبه,وصلي,واله,ولوالديه,وحده,لله,تم,تسليما,53,49,46
290,واهلنا,ببضاعه,الضر,مسنا,مزجاه,وجنا,فاوف,دخلوا,وتصدق,علينا,53,48,39
291,نعلمه,نعلم,الاسناد,الوجه,بهذا,يروي,ومما,ذر,مضرب,موسي,53,48,3
292,ويزيد,بخ,سي,ويونس,ويحيي,خت,ويعلي,وابي,مد,ويوسف,52,51,2
293,العده,الفرقه,تغسله,الزوج,الرده,طلاق,بالابا,طلاقا,النكاح,فرقه,52,48,16
294,المعتق,يعتق,موسرا,عتق,معسرا,شريكه,اعتق,نصيب,الشريك,العتق,52,50,28
295,عجوز,عظام,اين,يدري,عظامه,قبر,فانتهي,فاحمل,وعجوز,تعطيني,52,45,35
296,انفعهم,لعياله,عيال,الخلق,فاحب,الحلبه,اكثم,ليحيي,بالشماسيه,عطيه,52,48,39
297,ملاعب,الارموي,المخلص,القادر,المجيب,النقور,اخبرنا,البركات,الغنام,العطاردي,52,52,13
298,بالافراد,ولابي,ذر,الصنعاني,الفرا,اخبرهم,المسندي,الصغير,وبه,راشد,52,52,2
299,المهندس,الدولابي,معين,الصيدلاني,رباح,العتيقي,العقيلي,الغلابي,مرابا,البصري,51,51,5
300,يكره,المنطقه,الحرير,القز,باس,ملبوس,بالذهب,الدقيق,الاسنان,والنوم,51,48,24
301,انبا,اسمع,القابسي,عتاب,السكن,ثنا,وانا,قرانا,اسد,حاتم,51,47,6
302,شيخنا,وسبعماه,مات,الشيخ,اعيان,المعتقد,وفاته,وايانا,اقبرس,الاستحضار,51,50,24
303,شاتان,حفصه,الغلام,خثيم,الجاريه,ماهك,العقيقه,اخبرتها,شاه,نعق,51,46,36
304,هدينا,فضلنا,ولوطا,واليسع,واجتبيناهم,واخوانهم,وهديناهم,وذرياتهم,وكلا,والياس,51,49,45
305,الميانجي,اخبركم,اسمع,قراه,حاضر,قر,فارس,ابنا,الموصلي,يعلي,51,48,30
306,خطبكن,راودتن,قلن,حاش,النسوه,شانكن,علمنا,حصحص,سو,راودته,51,47,43
307,بصناعه,وخدم,النصراني,الطب,حلب,الناصر,محيي,صلاح,الاطبا,المصاف,51,49,31
308,التصديق,بممن,الايمان,بمصدق,صادقين,لنا,انت,والايمان,مصدق,ممنا,50,47,44
309,ادهم,الخواص,وحذيفه,الورد,استفوا,الحلال,اسباط,ووهيب,رفعهم,بطونهم,50,48,36
310,الحقيقه,المجاز,الراجح,المرجوحه,والمجاز,حقيقه,والحقيقه,مجاز,لرجحانه,راجح,50,41,32
311,طهرت,تغتسل,الحاض,المستحاضه,صلت,اتحاف,الدم,وتصلي,غسلا,مستحاضه,50,40,7
312,صفوان,الجبار,الملطي,الخياط,الوهاب,القرشي,اخبرنا,المبارك,حدثني,ضيغم,50,49,16
313,در,از,است,كه,را,كرد,نيز,شود,اين,باشد,50,43,11
314,يسهم,سهم,للفارس,اسهم,لفرسين,وللراجل,سهمان,لفرس,لفرسه,سهما,50,48,41
315,واخرجه,السبيعي,طريق,قارظ,كلهم,الاحوص,هريره,البزار,والطبراني,مسنده,50,45,23
316,المهد,ماشطه,وصاحب,تكلم,وشاهد,فرعون,شاهد,يتكلم,الاخدود,اصبري,50,48,42
317,فاستفتح,مرحبا,خلصت,قيل,بالاخ,المجي,والنبي,فسلمت,فنعم,الصالح,50,49,49
318,وسمع,وتفقه,بالمدرسه,النظاميه,تفقه,والمدرس,بندار,ودرس,الوفاه,مهاجر,50,48,26
319,وطبقتهم,الميانجي,والربيع,النيسابوري,وابا,وخلق,والقاضي,السقا,واحمد,ويونس,49,48,15
320,الزكاه,كفا,والمجنون,الغني,كفنها,المنه,تجب,مالهما,يتفاخرون,الاطعام,49,49,20
321,ظهيره,ابنه,ماتت,تزوجها,الماضي,فولدت,الجمال,امها,ام,وام,49,48,5
322,الملعون,جبيره,دحما,دحاما,يمد,عظيمتين,ثنا,ريحانتي,سباطه,الوزغ,49,46,31
323,يكني,وماه,منيع,مات,مولي,الرصافي,متقني,همداني,ولايه,اطردهم,49,45,26
324,وصلها,وروايه,الملف,ومتابعه,وصله,الزهريات,روايه,وحديث,اخرجها,الاسماعيلي,49,40,7
325,الاهدل,واروي,الاركاني,السيد,العسقلاني,البابلي,العلامه,الغيطي,عابدين,المفتي,49,36,9
326,وعشرون,جذعه,العمد,لبون,مخاض,وخمس,حقه,وثلاثون,شبه,ارباعا,49,47,41
327,تجبر,مضطرب,رحمه,يرفع,رحمهم,السرخسي,المتقدم,الامه,الخلاف,شمس,49,49,14
328,الصفحه,الجز,الدارقطني,رقم,بالقوي,بهلول,ضعيف,بقوي,حديث,جدي,48,41,1
329,يحضره,مسافه,يحضر,احضره,خصمه,البينه,الوكاله,يثبته,بابه,يحكم,48,45,21
330,الكريم,للسالين,الصمد,واخوته,ايات,عنهما,دينار,لقد,عليهم,عبده,48,43,31
331,جنبا,مشويا,قربت,يصبح,احتلام,يسار,فاكل,يتوضا,جريج,فحدثتني,48,42,31
332,الوكيل,جاز,يقبض,سميا,قياس,يشتري,باعه,فهو,وكل,البيع,47,46,6
333,المعتزله,الشحام,وتلميذه,الفقه,وفيات,انتهت,طبقات,والنهايه,بحور,فرقد,47,45,35
334,ضمنوا,الفروع,الاصول,الشهود,الفريق,بشهاده,اشهدناهم,ضمان,المزكين,الضمان,47,44,17
335,تمر,اللبن,صاعا,معها,يردها,ردها,المصراه,صاع,ليلي,يرد,47,43,36
336,عشري,ليله,الخميس,سادس,الاربعا,تاسع,ضحي,الثلاثا,خامس,ثامن,47,46,1
337,نا,ابونعيم,ونا,وخرجه,ابومعاويه,ابواليمان,ابواسامه,عروه,وباب,الزهري,47,46,2
338,بنت,خديجه,فاطمه,وابنه,كلثوم,ام,البها,وولده,البهنسي,وابناه,47,45,8
339,سكن,النطاح,بغداد,وحدث,ويحيي,وعبد,ورواد,بحامض,النطاحي,واسحاق,47,46,15
340,صالحين,ابيكم,وتكونوا,قوما,يخل,تابين,تقتلوا,اطرحوه,يلتقطه,والقوه,47,44,41
341,الصياد,خلاد,العلاف,حدث,الحارث,الحربي,التميمي,المهندس,شعيث,الميانجي,47,47,7
342,قراه,اخبركم,اسمع,تسمع,وخمسماه,وخمسمه,الارموي,فاقر,وانت,بقراتي,47,36,35
343,افترقت,فرقه,فواحده,جذعه,ضح,اليهود,صبغي,عوف,راشد,صفوان,46,43,35
344,وسمع,اللتي,الوفاه,النابلسي,وسبع,المقدسي,الرجيلي,الزبيدي,وسبعماه,مه,46,45,25
345,غرس,انشدني,الصاب,النعمه,الساوي,انشدنا,البطي,السلفي,المحسن,الحميدي,46,44,14
346,اخبرهم,الخفاف,الفتوح,كامل,ابنا,القزاز,ببغداد,اسناده,المبارك,النقور,46,44,11
347,واحمد,وابراهيم,ويحيي,والربيع,وعمرو,ومحمد,مصفي,ويزيد,وعبد,زنجويه,46,45,11
348,يستجاب,يعجل,التاذين,ضراط,ادبر,لاحدكم,نودي,للعبد,دعوت,سمعتم,45,45,20
349,تياسوا,فتحسسوا,اذهبوا,روح,واخيه,يياس,الكافرون,تعلمون,القوم,تقنطوا,45,41,39
350,عزابكم,كرسف,وصواحب,عكاف,المطهرون,الخنا,سلاح,سواحل,ويحك,المبرون,45,44,37
351,حزام,حكيم,عصمه,حدثه,يحرم,بيوعا,ماهك,يحل,ابتاع,البيوع,45,38,33
352,شروطا,بريره,تشتري,ولاها,ارادت,اشترط,جاتني,فاعينيني,تستعين,كاتبت,45,41,14
353,لقصه,راي,لص,ذبا,فانه,نال,وتجربه,وربما,وشماته,دلت,44,43,14
354,مهر,فلها,الدن,المثل,تزوجها,ذكيه,الخل,خل,الشاه,الحر,44,39,20
355,جريج,جابر,حجاج,اخيك,والمزفت,الزبير,جاحه,والمستوصله,ثمرا,والدبا,44,30,9
356,خللا,اكلني,العلج,الصفين,قتلني,استووا,طعنه,طرفين,بسكين,فكبر,44,44,41
357,فتزوجها,السواك,شظايا,شظيه,تخللت,شرهه,فتخللت,اسفنا,ستنجب,باكرت,44,43,33
358,سوده,الزبير,ابضاعهن,يستامر,خنسا,كبير,يستطيع,زمعه,نكاحها,فكرهت,44,44,39
